survey_year,immigration_levels_opinion,legalization_support,deportation_worry,gender,age,education,income,marital_status,employment,state,citizenship_status,place_birth,parent_nativity,immigrant_generation,political_party
2006,NA,0.5,NA,NA,31,1,NA,2,NA,NA,NA,1,3,2,1
2006,NA,1,NA,NA,39,1,NA,1,NA,NA,1,2,NA,1,NA
2006,NA,1,NA,NA,30,1,NA,3,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,18,1,NA,5,NA,NA,NA,1,3,2,3
2006,NA,0.5,NA,NA,53,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,20,1,NA,4,NA,NA,1,2,NA,1,NA
2006,NA,0.5,NA,NA,24,1,NA,1,NA,NA,NA,1,1,3,2
2006,NA,1,NA,NA,36,1,NA,5,NA,NA,NA,1,1,3,1
2006,NA,0.5,NA,NA,43,1,NA,1,NA,NA,NA,1,1,3,1
2006,NA,0.5,NA,NA,26,1,NA,5,NA,NA,NA,1,3,2,1
2006,NA,1,NA,NA,18,1,NA,5,NA,NA,NA,1,3,2,1
2006,NA,0.5,NA,NA,62,1,NA,2,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,41,1,NA,3,NA,NA,2,2,NA,1,1
2006,NA,1,NA,NA,52,1,NA,3,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,18,1,NA,3,NA,NA,NA,1,3,2,NA
2006,NA,0,NA,NA,18,1,NA,5,NA,NA,NA,1,3,2,NA
2006,NA,1,NA,NA,30,1,NA,5,NA,NA,NA,1,2,2,3
2006,NA,1,NA,NA,40,1,NA,5,NA,NA,NA,1,3,2,NA
2006,NA,0.5,NA,NA,51,1,NA,3,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,40,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,19,1,NA,2,NA,NA,NA,1,3,2,3
2006,NA,0.5,NA,NA,NA,1,NA,4,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,25,1,NA,5,NA,NA,NA,1,3,2,1
2006,NA,1,NA,NA,31,1,NA,5,NA,NA,NA,1,2,2,3
2006,NA,0.5,NA,NA,52,1,NA,1,NA,NA,NA,1,1,3,1
2006,NA,0,NA,NA,20,1,NA,5,NA,NA,NA,1,2,2,NA
2006,NA,0.5,NA,NA,33,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,48,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,52,1,NA,5,NA,NA,NA,1,3,2,1
2006,NA,0,NA,NA,60,1,NA,1,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,25,1,NA,2,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,46,1,NA,1,NA,NA,1,2,NA,1,3
2006,NA,0.5,NA,NA,77,1,NA,4,NA,NA,1,2,NA,1,3
2006,NA,1,NA,NA,48,1,NA,1,NA,NA,1,2,NA,1,NA
2006,NA,1,NA,NA,20,1,NA,5,NA,NA,NA,1,2,2,NA
2006,NA,1,NA,NA,52,1,NA,1,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,81,1,NA,4,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,23,1,NA,5,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,49,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,53,1,NA,5,NA,NA,1,2,NA,1,2
2006,NA,0.5,NA,NA,60,1,NA,4,NA,NA,1,2,NA,1,3
2006,NA,0.5,NA,NA,90,1,NA,3,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,20,1,NA,5,NA,NA,2,2,NA,1,1
2006,NA,0.5,NA,NA,50,1,NA,5,NA,NA,1,2,NA,1,2
2006,NA,0.5,NA,NA,33,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,40,1,NA,1,NA,NA,NA,1,2,2,NA
2006,NA,1,NA,NA,65,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,32,1,NA,2,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,54,1,NA,1,NA,NA,1,2,NA,1,NA
2006,NA,1,NA,NA,22,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,48,1,NA,3,NA,NA,1,2,NA,1,3
2006,NA,1,NA,NA,36,1,NA,1,NA,NA,NA,1,1,3,1
2006,NA,1,NA,NA,44,1,NA,5,NA,NA,NA,1,1,3,1
2006,NA,0.5,NA,NA,35,1,NA,1,NA,NA,NA,1,1,3,2
2006,NA,1,NA,NA,30,1,NA,2,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,43,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,18,1,NA,5,NA,NA,NA,1,2,2,1
2006,NA,0.5,NA,NA,48,1,NA,1,NA,NA,NA,1,2,2,2
2006,NA,0.5,NA,NA,31,1,NA,2,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,28,NA,NA,1,NA,NA,NA,1,3,2,3
2006,NA,1,NA,NA,50,1,NA,2,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,46,1,NA,3,NA,NA,1,2,NA,1,3
2006,NA,1,NA,NA,45,1,NA,1,NA,NA,1,2,NA,1,NA
2006,NA,0.5,NA,NA,58,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,44,1,NA,3,NA,NA,NA,1,3,2,1
2006,NA,1,NA,NA,26,1,NA,2,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,26,1,NA,5,NA,NA,NA,1,3,2,3
2006,NA,0.5,NA,NA,42,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,29,1,NA,1,NA,NA,NA,1,1,3,1
2006,NA,1,NA,NA,50,1,NA,3,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,60,1,NA,1,NA,NA,NA,1,1,3,1
2006,NA,1,NA,NA,27,1,NA,2,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,24,1,NA,5,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,19,1,NA,5,NA,NA,NA,1,3,2,NA
2006,NA,0.5,NA,NA,62,1,NA,1,NA,NA,NA,1,1,3,2
2006,NA,0.5,NA,NA,28,1,NA,1,NA,NA,1,2,NA,1,3
2006,NA,1,NA,NA,75,1,NA,4,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,64,1,NA,3,NA,NA,1,2,NA,1,2
2006,NA,0.5,NA,NA,38,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,86,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,74,1,NA,4,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,76,1,NA,4,NA,NA,NA,1,2,2,1
2006,NA,1,NA,NA,25,1,NA,2,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,40,1,NA,1,NA,NA,2,2,NA,1,2
2006,NA,0.5,NA,NA,40,1,NA,3,NA,NA,2,2,NA,1,1
2006,NA,0.5,NA,NA,32,1,NA,4,NA,NA,NA,1,1,3,3
2006,NA,1,NA,NA,44,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,50,1,NA,3,NA,NA,NA,1,3,2,1
2006,NA,0.5,NA,NA,39,1,NA,2,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,30,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,30,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,58,1,NA,5,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,21,1,NA,5,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,77,1,NA,3,NA,NA,1,2,NA,1,2
2006,NA,0.5,NA,NA,36,1,NA,5,NA,NA,NA,1,3,2,NA
2006,NA,0.5,NA,NA,66,1,NA,1,NA,NA,NA,1,1,3,1
2006,NA,1,NA,NA,43,1,NA,3,NA,NA,NA,1,3,2,NA
2006,NA,0.5,NA,NA,19,1,NA,5,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,35,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,30,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,58,1,NA,1,NA,NA,NA,1,1,3,1
2006,NA,NA,NA,NA,45,1,NA,3,NA,NA,2,2,NA,1,1
2006,NA,1,NA,NA,37,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,NA,NA,NA,49,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,19,1,NA,5,NA,NA,NA,1,2,2,2
2006,NA,0.5,NA,NA,46,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,41,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,44,1,NA,4,NA,NA,NA,1,1,3,NA
2006,NA,1,NA,NA,73,1,NA,3,NA,NA,2,2,NA,1,1
2006,NA,0.5,NA,NA,25,1,NA,5,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,29,1,NA,2,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,40,1,NA,1,NA,NA,NA,1,3,2,3
2006,NA,1,NA,NA,35,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,60,1,NA,4,NA,NA,NA,1,1,3,3
2006,NA,NA,NA,NA,40,1,NA,4,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,30,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,2,1
2006,NA,0.5,NA,NA,25,1,NA,5,NA,NA,NA,1,1,3,1
2006,NA,1,NA,NA,35,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,66,1,NA,4,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,40,1,NA,1,NA,NA,NA,1,1,3,NA
2006,NA,0.5,NA,NA,51,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,74,1,NA,2,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,67,1,NA,3,NA,NA,NA,1,1,3,NA
2006,NA,1,NA,NA,30,1,NA,5,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,26,1,NA,3,NA,NA,2,2,NA,1,1
2006,NA,1,NA,NA,57,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,45,1,NA,3,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,56,1,NA,1,NA,NA,NA,1,1,3,1
2006,NA,0.5,NA,NA,22,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0,NA,NA,73,1,NA,4,NA,NA,NA,1,3,2,1
2006,NA,1,NA,NA,34,1,NA,1,NA,NA,NA,1,3,2,2
2006,NA,1,NA,NA,33,1,NA,1,NA,NA,1,2,NA,1,NA
2006,NA,0.5,NA,NA,43,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,29,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,NA,NA,NA,92,1,NA,4,NA,NA,1,2,NA,1,NA
2006,NA,0,NA,NA,68,1,NA,3,NA,NA,NA,1,1,3,1
2006,NA,1,NA,NA,20,1,NA,5,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,55,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,75,1,NA,3,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,45,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,37,1,NA,2,NA,NA,NA,1,3,2,2
2006,NA,1,NA,NA,41,1,NA,2,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,60,1,NA,NA,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,30,1,NA,1,NA,NA,1,2,NA,1,NA
2006,NA,1,NA,NA,43,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,21,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,55,1,NA,1,NA,NA,1,2,NA,1,3
2006,NA,1,NA,NA,30,1,NA,2,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,57,1,NA,1,NA,NA,1,2,NA,1,3
2006,NA,0.5,NA,NA,45,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,68,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,21,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,34,1,NA,1,NA,NA,NA,1,3,2,2
2006,NA,1,NA,NA,34,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,32,1,NA,3,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,40,1,NA,2,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,42,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,50,1,NA,1,NA,NA,NA,1,1,3,1
2006,NA,0.5,NA,NA,55,1,NA,2,NA,NA,2,2,NA,1,2
2006,NA,0.5,NA,NA,59,1,NA,3,NA,NA,NA,1,1,3,1
2006,NA,NA,NA,NA,48,1,NA,5,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,52,1,NA,3,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,26,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,35,1,NA,5,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,28,NA,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,24,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,52,1,NA,3,NA,NA,NA,1,3,2,NA
2006,NA,0.5,NA,NA,70,1,NA,1,NA,NA,NA,1,1,3,1
2006,NA,1,NA,NA,31,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,NA,1,NA,1,NA,NA,NA,1,3,2,1
2006,NA,0.5,NA,NA,28,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,54,1,NA,1,NA,NA,1,2,NA,1,NA
2006,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,37,1,NA,5,NA,NA,NA,1,1,3,1
2006,NA,0.5,NA,NA,46,1,NA,4,NA,NA,1,2,NA,1,1
2006,NA,0,NA,NA,66,1,NA,2,NA,NA,NA,1,3,2,1
2006,NA,0.5,NA,NA,49,1,NA,3,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,37,1,NA,1,NA,NA,NA,1,2,2,2
2006,NA,1,NA,NA,39,1,NA,3,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,52,1,NA,1,NA,NA,1,2,NA,1,2
2006,NA,0.5,NA,NA,19,1,NA,5,NA,NA,NA,1,3,2,1
2006,NA,0.5,NA,NA,32,1,NA,2,NA,NA,NA,1,3,2,1
2006,NA,0.5,NA,NA,38,1,NA,3,NA,NA,NA,1,1,3,NA
2006,NA,1,NA,NA,59,1,NA,3,NA,NA,2,2,NA,1,2
2006,NA,0.5,NA,NA,24,1,NA,3,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,23,1,NA,1,NA,NA,NA,1,2,2,NA
2006,NA,1,NA,NA,71,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,40,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,69,1,NA,4,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,24,1,NA,1,NA,NA,NA,1,2,2,NA
2006,NA,1,NA,NA,28,1,NA,3,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,62,1,NA,3,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,31,NA,NA,1,NA,NA,NA,1,1,3,1
2006,NA,0.5,NA,NA,37,1,NA,1,NA,NA,NA,1,3,2,NA
2006,NA,1,NA,NA,72,1,NA,4,NA,NA,1,2,NA,1,3
2006,NA,1,NA,NA,42,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,57,1,NA,3,NA,NA,2,2,NA,1,1
2006,NA,1,NA,NA,56,1,NA,4,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,41,1,NA,1,NA,NA,1,2,NA,1,NA
2006,NA,1,NA,NA,43,1,NA,1,NA,NA,2,2,NA,1,1
2006,NA,1,NA,NA,26,1,NA,5,NA,NA,NA,1,1,3,1
2006,NA,1,NA,NA,NA,NA,NA,3,NA,NA,2,2,NA,1,1
2006,NA,0.5,NA,NA,59,1,NA,3,NA,NA,NA,1,3,2,1
2006,NA,1,NA,NA,20,1,NA,5,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,66,1,NA,3,NA,NA,NA,1,1,3,NA
2006,NA,NA,NA,NA,51,1,NA,3,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,22,1,NA,2,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,28,1,NA,5,NA,NA,NA,1,1,3,1
2006,NA,0.5,NA,NA,35,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,70,1,NA,1,NA,NA,NA,1,1,3,1
2006,NA,1,NA,NA,37,1,NA,3,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,35,1,NA,1,NA,NA,2,2,NA,1,1
2006,NA,0.5,NA,NA,26,1,NA,2,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,65,1,NA,3,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,67,1,NA,3,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,42,1,NA,5,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,36,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,NA,NA,NA,1,NA,NA,1,2,NA,1,3
2006,NA,0.5,NA,NA,23,1,NA,1,NA,NA,NA,1,3,2,3
2006,NA,1,NA,NA,50,1,NA,4,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,43,1,NA,2,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,72,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,NA,1,NA,1,NA,NA,1,2,NA,1,NA
2006,NA,1,NA,NA,28,1,NA,2,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,36,1,NA,1,NA,NA,NA,1,1,3,NA
2006,NA,1,NA,NA,34,1,NA,4,NA,NA,2,2,NA,1,1
2006,NA,0.5,NA,NA,53,1,NA,4,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,57,1,NA,3,NA,NA,1,2,NA,1,NA
2006,NA,1,NA,NA,68,1,NA,1,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,62,1,NA,3,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,69,1,NA,1,NA,NA,1,2,NA,1,NA
2006,NA,0.5,NA,NA,NA,1,NA,3,NA,NA,1,2,NA,1,3
2006,NA,0.5,NA,NA,74,1,NA,4,NA,NA,1,2,NA,1,3
2006,NA,0.5,NA,NA,51,1,NA,3,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,41,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,NA,NA,NA,61,1,NA,5,NA,NA,NA,1,1,3,1
2006,NA,1,NA,NA,41,1,NA,2,NA,NA,1,2,NA,1,3
2006,NA,1,NA,NA,42,1,NA,1,NA,NA,2,2,NA,1,1
2006,NA,1,NA,NA,25,1,NA,1,NA,NA,NA,1,3,2,NA
2006,NA,0.5,NA,NA,30,1,NA,5,NA,NA,1,2,NA,1,NA
2006,NA,0.5,NA,NA,33,1,NA,1,NA,NA,NA,1,3,2,3
2006,NA,0.5,NA,NA,21,1,NA,5,NA,NA,2,2,NA,1,2
2006,NA,1,NA,NA,22,1,NA,2,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,44,1,NA,1,NA,NA,2,2,NA,1,1
2006,NA,1,NA,NA,43,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,35,1,NA,5,NA,NA,2,2,NA,1,2
2006,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA
2006,NA,0.5,NA,NA,18,1,NA,5,NA,NA,NA,1,2,2,2
2006,NA,1,NA,NA,37,1,NA,3,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,34,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,35,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,43,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,40,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,42,1,NA,2,NA,NA,NA,1,1,3,1
2006,NA,0.5,NA,NA,55,1,NA,1,NA,NA,1,2,NA,1,3
2006,NA,1,NA,NA,34,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,27,1,NA,2,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,28,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,24,1,NA,5,NA,NA,2,2,NA,1,2
2006,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,30,1,NA,1,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,40,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,31,1,NA,3,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,28,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0,NA,NA,70,1,NA,1,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,26,1,NA,3,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,60,1,NA,3,NA,NA,NA,1,1,3,1
2006,NA,1,NA,NA,37,1,NA,1,NA,NA,1,2,NA,1,2
2006,NA,0.5,NA,NA,45,1,NA,1,NA,NA,2,2,NA,1,1
2006,NA,1,NA,NA,64,1,NA,1,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,NA,1,NA,5,NA,NA,1,2,NA,1,NA
2006,NA,1,NA,NA,45,1,NA,3,NA,NA,2,2,NA,1,3
2006,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1,NA,2,NA
2006,NA,0.5,NA,NA,32,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,27,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,60,1,NA,3,NA,NA,NA,1,1,3,1
2006,NA,1,NA,NA,56,1,NA,1,NA,NA,2,2,NA,1,1
2006,NA,0.5,NA,NA,40,1,NA,1,NA,NA,1,2,NA,1,3
2006,NA,1,NA,NA,44,1,NA,1,NA,NA,1,2,NA,1,NA
2006,NA,1,NA,NA,36,1,NA,3,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,42,NA,NA,1,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,38,1,NA,1,NA,NA,2,2,NA,1,2
2006,NA,1,NA,NA,31,1,NA,1,NA,NA,NA,1,2,2,NA
2006,NA,0.5,NA,NA,44,1,NA,5,NA,NA,NA,1,3,2,1
2006,NA,1,NA,NA,43,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,80,NA,NA,4,NA,NA,1,2,NA,1,2
2006,NA,0.5,NA,NA,45,1,NA,2,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,42,1,NA,3,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,70,1,NA,3,NA,NA,2,2,NA,1,NA
2006,NA,NA,NA,NA,89,NA,NA,4,NA,NA,1,2,NA,1,2
2006,NA,0,NA,NA,45,1,NA,3,NA,NA,NA,1,3,2,2
2006,NA,0.5,NA,NA,32,NA,NA,5,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,38,1,NA,1,NA,NA,1,2,NA,1,3
2006,NA,0.5,NA,NA,21,1,NA,5,NA,NA,NA,1,2,2,1
2006,NA,0.5,NA,NA,43,1,NA,1,NA,NA,NA,1,3,2,1
2006,NA,0.5,NA,NA,24,1,NA,3,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,40,1,NA,2,NA,NA,NA,1,3,2,1
2006,NA,0.5,NA,NA,40,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,NA,NA,NA,67,1,NA,1,NA,NA,2,2,NA,1,2
2006,NA,0.5,NA,NA,57,1,NA,1,NA,NA,1,2,NA,1,NA
2006,NA,1,NA,NA,56,NA,NA,3,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,47,NA,NA,1,NA,NA,1,2,NA,1,3
2006,NA,0.5,NA,NA,29,1,NA,5,NA,NA,NA,1,3,2,NA
2006,NA,1,NA,NA,37,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0,NA,NA,71,1,NA,1,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,34,1,NA,5,NA,NA,NA,1,3,2,1
2006,NA,1,NA,NA,52,1,NA,1,NA,NA,NA,1,1,3,1
2006,NA,0.5,NA,NA,34,1,NA,3,NA,NA,NA,1,2,2,1
2006,NA,0.5,NA,NA,35,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0.5,NA,NA,23,1,NA,5,NA,NA,NA,1,2,2,3
2006,NA,NA,NA,NA,18,1,NA,NA,NA,NA,2,2,NA,1,NA
2006,NA,0.5,NA,NA,73,1,NA,1,NA,NA,1,2,NA,1,NA
2006,NA,1,NA,NA,74,1,NA,4,NA,NA,NA,1,1,3,1
2006,NA,0.5,NA,NA,32,1,NA,5,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,50,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,30,1,NA,1,NA,NA,1,2,NA,1,NA
2006,NA,1,NA,NA,76,1,NA,2,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,30,1,NA,5,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,NA
2006,NA,1,NA,NA,NA,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,0,NA,NA,42,1,NA,5,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,1,1
2006,NA,0.5,NA,NA,40,1,NA,1,NA,NA,2,2,NA,1,1
2006,NA,0.5,NA,NA,46,1,NA,1,NA,NA,NA,1,3,2,NA
2006,NA,1,NA,NA,70,1,NA,1,NA,NA,1,2,NA,1,2
2006,NA,1,NA,NA,53,1,NA,1,NA,NA,2,2,NA,1,1
2006,NA,0.5,NA,NA,40,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,49,1,NA,1,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,60,1,NA,1,NA,NA,1,2,NA,1,1
2006,NA,1,NA,NA,32,1,NA,5,NA,NA,NA,1,1,3,3
2006,NA,1,NA,NA,42,1,NA,5,NA,NA,2,2,NA,1,3
2006,NA,1,NA,NA,30,1,NA,1,NA,NA,NA,1,1,3,NA
2006,NA,0.5,NA,NA,56,1,NA,1,NA,NA,2,2,NA,1,NA
